20663	30303	"Ice Edge"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	30303	"Ice Edge"	"Owner Authority"		"Optional"	"Generic"
20664	30303	"Ice Edge"	"Protective Marking"		"Optional"	"Generic"
147	30303	"Ice Edge"	"Source Date"		"Optional"	"Generic"
148	30303	"Ice Edge"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	30303	"Ice Edge"	"Text File Reference"		"Optional"	"Generic"
180	30303	"Ice Edge"	"Relative Vertical Accuracy"		"Optional"	"Generic"
301	30303	"Ice Edge"	"Name (in national language characters)"		"Optional"	"Specific"
116	30303	"Ice Edge"	"Name"		"Optional"	"Specific"
1	30304	"Iceberg Limit"	"Production Agency"		"Optional"	"Generic"
80	30304	"Iceberg Limit"	"Source Scale"		"Optional"	"Generic"
22491	30304	"Iceberg Limit"	"Copyright statement"		"Optional"	"Generic"
22489	30304	"Iceberg Limit"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	30304	"Iceberg Limit"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	30304	"Iceberg Limit"	"Supporting Textual Information"		"Optional"	"Generic"
300	30304	"Iceberg Limit"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	30304	"Iceberg Limit"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	30304	"Iceberg Limit"	"Image File Link"		"Optional"	"Generic"
122	30304	"Iceberg Limit"	"Producing Country"		"Optional"	"Generic"
124	30304	"Iceberg Limit"	"Reference to a Publication"		"Optional"	"Generic"
128	30304	"Iceberg Limit"	"Capture Date"		"Optional"	"Generic"
133	30304	"Iceberg Limit"	"Scale Minimum"		"Optional"	"Generic"
132	30304	"Iceberg Limit"	"Scale Maximum"		"Optional"	"Generic"
20666	30304	"Iceberg Limit"	"Caveat"		"Optional"	"Generic"
20663	30304	"Iceberg Limit"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	30304	"Iceberg Limit"	"Owner Authority"		"Optional"	"Generic"
20664	30304	"Iceberg Limit"	"Protective Marking"		"Optional"	"Generic"
147	30304	"Iceberg Limit"	"Source Date"		"Optional"	"Generic"
148	30304	"Iceberg Limit"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	30304	"Iceberg Limit"	"Text File Reference"		"Optional"	"Generic"
180	30304	"Iceberg Limit"	"Relative Vertical Accuracy"		"Optional"	"Generic"
301	30304	"Iceberg Limit"	"Name (in national language characters)"		"Optional"	"Specific"
116	30304	"Iceberg Limit"	"Name"		"Optional"	"Specific"
1	30305	"Limit of Open Water"	"Production Agency"		"Optional"	"Generic"
80	30305	"Limit of Open Water"	"Source Scale"		"Optional"	"Generic"
22491	30305	"Limit of Open Water"	"Copyright statement"		"Optional"	"Generic"
22489	30305	"Limit of Open Water"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	30305	"Limit of Open Water"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	30305	"Limit of Open Water"	"Supporting Textual Information"		"Optional"	"Generic"
300	30305	"Limit of Open Water"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	30305	"Limit of Open Water"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	30305	"Limit of Open Water"	"Image File Link"		"Optional"	"Generic"
122	30305	"Limit of Open Water"	"Producing Country"		"Optional"	"Generic"
124	30305	"Limit of Open Water"	"Reference to a Publication"		"Optional"	"Generic"
128	30305	"Limit of Open Water"	"Capture Date"		"Optional"	"Generic"
133	30305	"Limit of Open Water"	"Scale Minimum"		"Optional"	"Generic"
132	30305	"Limit of Open Water"	"Scale Maximum"		"Optional"	"Generic"
20666	30305	"Limit of Open Water"	"Caveat"		"Optional"	"Generic"
20663	30305	"Limit of Open Water"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	30305	"Limit of Open Water"	"Owner Authority"		"Optional"	"Generic"
20664	30305	"Limit of Open Water"	"Protective Marking"		"Optional"	"Generic"
147	30305	"Limit of Open Water"	"Source Date"		"Optional"	"Generic"
148	30305	"Limit of Open Water"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	30305	"Limit of Open Water"	"Text File Reference"		"Optional"	"Generic"
180	30305	"Limit of Open Water"	"Relative Vertical Accuracy"		"Optional"	"Generic"
301	30305	"Limit of Open Water"	"Name (in national language characters)"		"Optional"	"Specific"
116	30305	"Limit of Open Water"	"Name"		"Optional"	"Specific"
1	30306	"Limit of All Known Ice"	"Production Agency"		"Optional"	"Generic"
80	30306	"Limit of All Known Ice"	"Source Scale"		"Optional"	"Generic"
22491	30306	"Limit of All Known Ice"	"Copyright statement"		"Optional"	"Generic"
22489	30306	"Limit of All Known Ice"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	30306	"Limit of All Known Ice"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	30306	"Limit of All Known Ice"	"Supporting Textual Information"		"Optional"	"Generic"
300	30306	"Limit of All Known Ice"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	30306	"Limit of All Known Ice"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	30306	"Limit of All Known Ice"	"Image File Link"		"Optional"	"Generic"
122	30306	"Limit of All Known Ice"	"Producing Country"		"Optional"	"Generic"
124	30306	"Limit of All Known Ice"	"Reference to a Publication"		"Optional"	"Generic"
128	30306	"Limit of All Known Ice"	"Capture Date"		"Optional"	"Generic"
133	30306	"Limit of All Known Ice"	"Scale Minimum"		"Optional"	"Generic"
132	30306	"Limit of All Known Ice"	"Scale Maximum"		"Optional"	"Generic"
20666	30306	"Limit of All Known Ice"	"Caveat"		"Optional"	"Generic"
20663	30306	"Limit of All Known Ice"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	30306	"Limit of All Known Ice"	"Owner Authority"		"Optional"	"Generic"
20664	30306	"Limit of All Known Ice"	"Protective Marking"		"Optional"	"Generic"
147	30306	"Limit of All Known Ice"	"Source Date"		"Optional"	"Generic"
148	30306	"Limit of All Known Ice"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	30306	"Limit of All Known Ice"	"Text File Reference"		"Optional"	"Generic"
180	30306	"Limit of All Known Ice"	"Relative Vertical Accuracy"		"Optional"	"Generic"
301	30306	"Limit of All Known Ice"	"Name (in national language characters)"		"Optional"	"Specific"
116	30306	"Limit of All Known Ice"	"Name"		"Optional"	"Specific"
1	30307	"Ice Compacting"	"Production Agency"		"Optional"	"Generic"
80	30307	"Ice Compacting"	"Source Scale"		"Optional"	"Generic"
22491	30307	"Ice Compacting"	"Copyright statement"		"Optional"	"Generic"
22489	30307	"Ice Compacting"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	30307	"Ice Compacting"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	30307	"Ice Compacting"	"Supporting Textual Information"		"Optional"	"Generic"
300	30307	"Ice Compacting"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	30307	"Ice Compacting"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	30307	"Ice Compacting"	"Image File Link"		"Optional"	"Generic"
122	30307	"Ice Compacting"	"Producing Country"		"Optional"	"Generic"
124	30307	"Ice Compacting"	"Reference to a Publication"		"Optional"	"Generic"
128	30307	"Ice Compacting"	"Capture Date"		"Optional"	"Generic"
133	30307	"Ice Compacting"	"Scale Minimum"		"Optional"	"Generic"
132	30307	"Ice Compacting"	"Scale Maximum"		"Optional"	"Generic"
20666	30307	"Ice Compacting"	"Caveat"		"Optional"	"Generic"
20663	30307	"Ice Compacting"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	30307	"Ice Compacting"	"Owner Authority"		"Optional"	"Generic"
20664	30307	"Ice Compacting"	"Protective Marking"		"Optional"	"Generic"
147	30307	"Ice Compacting"	"Source Date"		"Optional"	"Generic"
148	30307	"Ice Compacting"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	30307	"Ice Compacting"	"Text File Reference"		"Optional"	"Generic"
180	30307	"Ice Compacting"	"Relative Vertical Accuracy"		"Optional"	"Generic"
30309	30307	"Ice Compacting"	"Compacting Strength"		"Optional"	"Specific"
301	30307	"Ice Compacting"	"Name (in national language characters)"		"Optional"	"Specific"
116	30307	"Ice Compacting"	"Name"		"Optional"	"Specific"
1	30308	"Ice Lead"	"Production Agency"		"Optional"	"Generic"
80	30308	"Ice Lead"	"Source Scale"		"Optional"	"Generic"
22491	30308	"Ice Lead"	"Copyright statement"		"Optional"	"Generic"
22489	30308	"Ice Lead"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	30308	"Ice Lead"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	30308	"Ice Lead"	"Supporting Textual Information"		"Optional"	"Generic"
300	30308	"Ice Lead"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	30308	"Ice Lead"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	30308	"Ice Lead"	"Image File Link"		"Optional"	"Generic"
122	30308	"Ice Lead"	"Producing Country"		"Optional"	"Generic"
124	30308	"Ice Lead"	"Reference to a Publication"		"Optional"	"Generic"
128	30308	"Ice Lead"	"Capture Date"		"Optional"	"Generic"
133	30308	"Ice Lead"	"Scale Minimum"		"Optional"	"Generic"
132	30308	"Ice Lead"	"Scale Maximum"		"Optional"	"Generic"
20666	30308	"Ice Lead"	"Caveat"		"Optional"	"Generic"
20663	30308	"Ice Lead"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	30308	"Ice Lead"	"Owner Authority"		"Optional"	"Generic"
20664	30308	"Ice Lead"	"Protective Marking"		"Optional"	"Generic"
147	30308	"Ice Lead"	"Source Date"		"Optional"	"Generic"
148	30308	"Ice Lead"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	30308	"Ice Lead"	"Text File Reference"		"Optional"	"Generic"
180	30308	"Ice Lead"	"Relative Vertical Accuracy"		"Optional"	"Generic"
30311	30308	"Ice Lead"	"Ice Lead Status"		"Optional"	"Specific"
30315	30308	"Ice Lead"	"Ice Location Information"		"Optional"	"Specific"
30314	30308	"Ice Lead"	"Ice Lead or Fracture Width"		"Optional"	"Specific"
301	30308	"Ice Lead"	"Name (in national language characters)"		"Optional"	"Specific"
116	30308	"Ice Lead"	"Name"		"Optional"	"Specific"
1	30309	"Iceberg"	"Production Agency"		"Optional"	"Generic"
80	30309	"Iceberg"	"Source Scale"		"Optional"	"Generic"
22491	30309	"Iceberg"	"Copyright statement"		"Optional"	"Generic"
22489	30309	"Iceberg"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	30309	"Iceberg"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	30309	"Iceberg"	"Supporting Textual Information"		"Optional"	"Generic"
300	30309	"Iceberg"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	30309	"Iceberg"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	30309	"Iceberg"	"Image File Link"		"Optional"	"Generic"
122	30309	"Iceberg"	"Producing Country"		"Optional"	"Generic"
124	30309	"Iceberg"	"Reference to a Publication"		"Optional"	"Generic"
128	30309	"Iceberg"	"Capture Date"		"Optional"	"Generic"
133	30309	"Iceberg"	"Scale Minimum"		"Optional"	"Generic"
132	30309	"Iceberg"	"Scale Maximum"		"Optional"	"Generic"
20666	30309	"Iceberg"	"Caveat"		"Optional"	"Generic"
20663	30309	"Iceberg"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	30309	"Iceberg"	"Owner Authority"		"Optional"	"Generic"
20664	30309	"Iceberg"	"Protective Marking"		"Optional"	"Generic"
147	30309	"Iceberg"	"Source Date"		"Optional"	"Generic"
148	30309	"Iceberg"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	30309	"Iceberg"	"Text File Reference"		"Optional"	"Generic"
180	30309	"Iceberg"	"Relative Vertical Accuracy"		"Optional"	"Generic"
30316	30309	"Iceberg"	"Iceberg Size"		"Optional"	"Specific"
30317	30309	"Iceberg"	"Ice Drift Direction"		"Optional"	"Specific"
30318	30309	"Iceberg"	"Ice Drift Speed"		"Optional"	"Specific"
301	30309	"Iceberg"	"Name (in national language characters)"		"Optional"	"Specific"
116	30309	"Iceberg"	"Name"		"Optional"	"Specific"
1	30310	"Floeberg"	"Production Agency"		"Optional"	"Generic"
80	30310	"Floeberg"	"Source Scale"		"Optional"	"Generic"
22491	30310	"Floeberg"	"Copyright statement"		"Optional"	"Generic"
22489	30310	"Floeberg"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	30310	"Floeberg"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	30310	"Floeberg"	"Supporting Textual Information"		"Optional"	"Generic"
300	30310	"Floeberg"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	30310	"Floeberg"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	30310	"Floeberg"	"Image File Link"		"Optional"	"Generic"
122	30310	"Floeberg"	"Producing Country"		"Optional"	"Generic"
124	30310	"Floeberg"	"Reference to a Publication"		"Optional"	"Generic"
128	30310	"Floeberg"	"Capture Date"		"Optional"	"Generic"
133	30310	"Floeberg"	"Scale Minimum"		"Optional"	"Generic"
132	30310	"Floeberg"	"Scale Maximum"		"Optional"	"Generic"
20666	30310	"Floeberg"	"Caveat"		"Optional"	"Generic"
20663	30310	"Floeberg"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	30310	"Floeberg"	"Owner Authority"		"Optional"	"Generic"
20664	30310	"Floeberg"	"Protective Marking"		"Optional"	"Generic"
147	30310	"Floeberg"	"Source Date"		"Optional"	"Generic"
148	30310	"Floeberg"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	30310	"Floeberg"	"Text File Reference"		"Optional"	"Generic"
180	30310	"Floeberg"	"Relative Vertical Accuracy"		"Optional"	"Generic"
301	30310	"Floeberg"	"Name (in national language characters)"		"Optional"	"Specific"
116	30310	"Floeberg"	"Name"		"Optional"	"Specific"
30317	30310	"Floeberg"	"Ice Drift Direction"		"Optional"	"Specific"
30318	30310	"Floeberg"	"Ice Drift Speed"		"Optional"	"Specific"
1	30311	"Ice Thickness"	"Production Agency"		"Optional"	"Generic"
80	30311	"Ice Thickness"	"Source Scale"		"Optional"	"Generic"
22491	30311	"Ice Thickness"	"Copyright statement"		"Optional"	"Generic"
22489	30311	"Ice Thickness"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	30311	"Ice Thickness"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	30311	"Ice Thickness"	"Supporting Textual Information"		"Optional"	"Generic"
300	30311	"Ice Thickness"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	30311	"Ice Thickness"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	30311	"Ice Thickness"	"Image File Link"		"Optional"	"Generic"
122	30311	"Ice Thickness"	"Producing Country"		"Optional"	"Generic"
124	30311	"Ice Thickness"	"Reference to a Publication"		"Optional"	"Generic"
128	30311	"Ice Thickness"	"Capture Date"		"Optional"	"Generic"
133	30311	"Ice Thickness"	"Scale Minimum"		"Optional"	"Generic"
132	30311	"Ice Thickness"	"Scale Maximum"		"Optional"	"Generic"
20666	30311	"Ice Thickness"	"Caveat"		"Optional"	"Generic"
20663	30311	"Ice Thickness"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	30311	"Ice Thickness"	"Owner Authority"		"Optional"	"Generic"
20664	30311	"Ice Thickness"	"Protective Marking"		"Optional"	"Generic"
147	30311	"Ice Thickness"	"Source Date"		"Optional"	"Generic"
148	30311	"Ice Thickness"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	30311	"Ice Thickness"	"Text File Reference"		"Optional"	"Generic"
180	30311	"Ice Thickness"	"Relative Vertical Accuracy"		"Optional"	"Generic"
30319	30311	"Ice Thickness"	"Ice Average Thickness"		"Optional"	"Specific"
30320	30311	"Ice Thickness"	"Maximum Ice Thickness"		"Optional"	"Specific"
30321	30311	"Ice Thickness"	"Minimum Ice Thickness"		"Optional"	"Specific"
30322	30311	"Ice Thickness"	"Ice Thickness Type"		"Optional"	"Specific"
301	30311	"Ice Thickness"	"Name (in national language characters)"		"Optional"	"Specific"
116	30311	"Ice Thickness"	"Name"		"Optional"	"Specific"
1	30312	"Ice Shear"	"Production Agency"		"Optional"	"Generic"
80	30312	"Ice Shear"	"Source Scale"		"Optional"	"Generic"
22491	30312	"Ice Shear"	"Copyright statement"		"Optional"	"Generic"
22489	30312	"Ice Shear"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	30312	"Ice Shear"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	30312	"Ice Shear"	"Supporting Textual Information"		"Optional"	"Generic"
300	30312	"Ice Shear"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	30312	"Ice Shear"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	30312	"Ice Shear"	"Image File Link"		"Optional"	"Generic"
122	30312	"Ice Shear"	"Producing Country"		"Optional"	"Generic"
124	30312	"Ice Shear"	"Reference to a Publication"		"Optional"	"Generic"
128	30312	"Ice Shear"	"Capture Date"		"Optional"	"Generic"
133	30312	"Ice Shear"	"Scale Minimum"		"Optional"	"Generic"
132	30312	"Ice Shear"	"Scale Maximum"		"Optional"	"Generic"
20666	30312	"Ice Shear"	"Caveat"		"Optional"	"Generic"
20663	30312	"Ice Shear"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	30312	"Ice Shear"	"Owner Authority"		"Optional"	"Generic"
20664	30312	"Ice Shear"	"Protective Marking"		"Optional"	"Generic"
147	30312	"Ice Shear"	"Source Date"		"Optional"	"Generic"
148	30312	"Ice Shear"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	30312	"Ice Shear"	"Text File Reference"		"Optional"	"Generic"
180	30312	"Ice Shear"	"Relative Vertical Accuracy"		"Optional"	"Generic"
301	30312	"Ice Shear"	"Name (in national language characters)"		"Optional"	"Specific"
116	30312	"Ice Shear"	"Name"		"Optional"	"Specific"
1	30313	"Ice Divergence"	"Production Agency"		"Optional"	"Generic"
80	30313	"Ice Divergence"	"Source Scale"		"Optional"	"Generic"
22491	30313	"Ice Divergence"	"Copyright statement"		"Optional"	"Generic"
22489	30313	"Ice Divergence"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	30313	"Ice Divergence"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	30313	"Ice Divergence"	"Supporting Textual Information"		"Optional"	"Generic"
300	30313	"Ice Divergence"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	30313	"Ice Divergence"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	30313	"Ice Divergence"	"Image File Link"		"Optional"	"Generic"
122	30313	"Ice Divergence"	"Producing Country"		"Optional"	"Generic"
124	30313	"Ice Divergence"	"Reference to a Publication"		"Optional"	"Generic"
128	30313	"Ice Divergence"	"Capture Date"		"Optional"	"Generic"
133	30313	"Ice Divergence"	"Scale Minimum"		"Optional"	"Generic"
132	30313	"Ice Divergence"	"Scale Maximum"		"Optional"	"Generic"
20666	30313	"Ice Divergence"	"Caveat"		"Optional"	"Generic"
20663	30313	"Ice Divergence"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	30313	"Ice Divergence"	"Owner Authority"		"Optional"	"Generic"
20664	30313	"Ice Divergence"	"Protective Marking"		"Optional"	"Generic"
147	30313	"Ice Divergence"	"Source Date"		"Optional"	"Generic"
148	30313	"Ice Divergence"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	30313	"Ice Divergence"	"Text File Reference"		"Optional"	"Generic"
180	30313	"Ice Divergence"	"Relative Vertical Accuracy"		"Optional"	"Generic"
301	30313	"Ice Divergence"	"Name (in national language characters)"		"Optional"	"Specific"
116	30313	"Ice Divergence"	"Name"		"Optional"	"Specific"
1	30314	"Ice Ridge/Hummock"	"Production Agency"		"Optional"	"Generic"
80	30314	"Ice Ridge/Hummock"	"Source Scale"		"Optional"	"Generic"
22491	30314	"Ice Ridge/Hummock"	"Copyright statement"		"Optional"	"Generic"
22489	30314	"Ice Ridge/Hummock"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	30314	"Ice Ridge/Hummock"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	30314	"Ice Ridge/Hummock"	"Supporting Textual Information"		"Optional"	"Generic"
300	30314	"Ice Ridge/Hummock"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	30314	"Ice Ridge/Hummock"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	30314	"Ice Ridge/Hummock"	"Image File Link"		"Optional"	"Generic"
122	30314	"Ice Ridge/Hummock"	"Producing Country"		"Optional"	"Generic"
124	30314	"Ice Ridge/Hummock"	"Reference to a Publication"		"Optional"	"Generic"
128	30314	"Ice Ridge/Hummock"	"Capture Date"		"Optional"	"Generic"
133	30314	"Ice Ridge/Hummock"	"Scale Minimum"		"Optional"	"Generic"
132	30314	"Ice Ridge/Hummock"	"Scale Maximum"		"Optional"	"Generic"
20666	30314	"Ice Ridge/Hummock"	"Caveat"		"Optional"	"Generic"
20663	30314	"Ice Ridge/Hummock"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	30314	"Ice Ridge/Hummock"	"Owner Authority"		"Optional"	"Generic"
20664	30314	"Ice Ridge/Hummock"	"Protective Marking"		"Optional"	"Generic"
147	30314	"Ice Ridge/Hummock"	"Source Date"		"Optional"	"Generic"
148	30314	"Ice Ridge/Hummock"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	30314	"Ice Ridge/Hummock"	"Text File Reference"		"Optional"	"Generic"
180	30314	"Ice Ridge/Hummock"	"Relative Vertical Accuracy"		"Optional"	"Generic"
30326	30314	"Ice Ridge/Hummock"	"Ice Ridge Concentration"		"Optional"	"Specific"
30329	30314	"Ice Ridge/Hummock"	"Ice Ridge Frequency"		"Optional"	"Specific"
30328	30314	"Ice Ridge/Hummock"	"Ice Ridge Mean Height"		"Optional"	"Specific"
30330	30314	"Ice Ridge/Hummock"	"Ice Ridge Maximum Height"		"Optional"	"Specific"
30327	30314	"Ice Ridge/Hummock"	"Ice Ridge Classification"		"Optional"	"Specific"
301	30314	"Ice Ridge/Hummock"	"Name (in national language characters)"		"Optional"	"Specific"
116	30314	"Ice Ridge/Hummock"	"Name"		"Optional"	"Specific"
1	30315	"Ice Keel/Bummock"	"Production Agency"		"Optional"	"Generic"
80	30315	"Ice Keel/Bummock"	"Source Scale"		"Optional"	"Generic"
22491	30315	"Ice Keel/Bummock"	"Copyright statement"		"Optional"	"Generic"
22489	30315	"Ice Keel/Bummock"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	30315	"Ice Keel/Bummock"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	30315	"Ice Keel/Bummock"	"Supporting Textual Information"		"Optional"	"Generic"
300	30315	"Ice Keel/Bummock"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	30315	"Ice Keel/Bummock"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	30315	"Ice Keel/Bummock"	"Image File Link"		"Optional"	"Generic"
122	30315	"Ice Keel/Bummock"	"Producing Country"		"Optional"	"Generic"
124	30315	"Ice Keel/Bummock"	"Reference to a Publication"		"Optional"	"Generic"
128	30315	"Ice Keel/Bummock"	"Capture Date"		"Optional"	"Generic"
133	30315	"Ice Keel/Bummock"	"Scale Minimum"		"Optional"	"Generic"
132	30315	"Ice Keel/Bummock"	"Scale Maximum"		"Optional"	"Generic"
20666	30315	"Ice Keel/Bummock"	"Caveat"		"Optional"	"Generic"
20663	30315	"Ice Keel/Bummock"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	30315	"Ice Keel/Bummock"	"Owner Authority"		"Optional"	"Generic"
20664	30315	"Ice Keel/Bummock"	"Protective Marking"		"Optional"	"Generic"
147	30315	"Ice Keel/Bummock"	"Source Date"		"Optional"	"Generic"
148	30315	"Ice Keel/Bummock"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	30315	"Ice Keel/Bummock"	"Text File Reference"		"Optional"	"Generic"
180	30315	"Ice Keel/Bummock"	"Relative Vertical Accuracy"		"Optional"	"Generic"
30331	30315	"Ice Keel/Bummock"	"Ice Keel Concentration"		"Optional"	"Specific"
30332	30315	"Ice Keel/Bummock"	"Ice Keel Frequency"		"Optional"	"Specific"
30333	30315	"Ice Keel/Bummock"	"Ice Keel Mean Depth"		"Optional"	"Specific"
30334	30315	"Ice Keel/Bummock"	"Ice Keel Maximum Depth"		"Optional"	"Specific"
301	30315	"Ice Keel/Bummock"	"Name (in national language characters)"		"Optional"	"Specific"
116	30315	"Ice Keel/Bummock"	"Name"		"Optional"	"Specific"
1	30316	"Ice Drift"	"Production Agency"		"Optional"	"Generic"
80	30316	"Ice Drift"	"Source Scale"		"Optional"	"Generic"
22491	30316	"Ice Drift"	"Copyright statement"		"Optional"	"Generic"
22489	30316	"Ice Drift"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	30316	"Ice Drift"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	30316	"Ice Drift"	"Supporting Textual Information"		"Optional"	"Generic"
300	30316	"Ice Drift"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	30316	"Ice Drift"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	30316	"Ice Drift"	"Image File Link"		"Optional"	"Generic"
122	30316	"Ice Drift"	"Producing Country"		"Optional"	"Generic"
124	30316	"Ice Drift"	"Reference to a Publication"		"Optional"	"Generic"
128	30316	"Ice Drift"	"Capture Date"		"Optional"	"Generic"
133	30316	"Ice Drift"	"Scale Minimum"		"Optional"	"Generic"
132	30316	"Ice Drift"	"Scale Maximum"		"Optional"	"Generic"
20666	30316	"Ice Drift"	"Caveat"		"Optional"	"Generic"
20663	30316	"Ice Drift"	"International Defence Organisation (IDO) status"		"Optional"	"Generic"
20665	30316	"Ice Drift"	"Owner Authority"		"Optional"	"Generic"
20664	30316	"Ice Drift"	"Protective Marking"		"Optional"	"Generic"
147	30316	"Ice Drift"	"Source Date"		"Optional"	"Generic"
148	30316	"Ice Drift"	"Source Agency, Source Country, Source ID, Source Type"		"Optional"	"Generic"
158	30316	"Ice Drift"	"Text File Reference"		"Optional"	"Generic"
180	30316	"Ice Drift"	"Relative Vertical Accuracy"		"Optional"	"Generic"
30318	30316	"Ice Drift"	"Ice Drift Speed"		"Optional"	"Specific"
30317	30316	"Ice Drift"	"Ice Drift Direction"		"Optional"	"Specific"
301	30316	"Ice Drift"	"Name (in national language characters)"		"Optional"	"Specific"
116	30316	"Ice Drift"	"Name"		"Optional"	"Specific"
1	30317	"Ice Fracture"	"Production Agency"		"Optional"	"Generic"
80	30317	"Ice Fracture"	"Source Scale"		"Optional"	"Generic"
22491	30317	"Ice Fracture"	"Copyright statement"		"Optional"	"Generic"
22489	30317	"Ice Fracture"	"Absolute Vertical Accuracy"		"Optional"	"Generic"
97	30317	"Ice Fracture"	"Relative Horizontal Accuracy"		"Optional"	"Generic"
102	30317	"Ice Fracture"	"Supporting Textual Information"		"Optional"	"Generic"
300	30317	"Ice Fracture"	"Supporting Textual Information (in national language characters)"		"Optional"	"Generic"
304	30317	"Ice Fracture"	"Text File Reference (in national language characters)"		"Optional"	"Generic"
120	30317	"Ice Fracture"	"Image File Link"		"Optional"	"Generic"
122	30317	"Ice Fracture"	"Producing Country"		"Optional"	"Generic"
124	30317	"Ice Fracture"	"Reference to a Publication"		"Optional"	"Generic"
