20555	"Mine Index Mine Case"	507	"6"	"Ground mine - explosive charge of 500kg or greater"
20555	"Mine Index Mine Case"	508	"7"	"Contact classified as `mine-like'"
20555	"Mine Index Mine Case"	509	"8"	"Obstructors"
20555	"Mine Index Mine Case"	510	"9"	"Moving mines"
20556	"Mine Index Mine Type"	501	"A"	"Contact - requires physical contact with the target to trigger actuation - AML"
20556	"Mine Index Mine Type"	502	"B"	"Antenna - generally takes the form of a special section in the mooring cable, and/or special cable suspended above the mine by float. When touched by a ferrous object sets up galvanic action to fire the mine. ATP-6(C) VOL 1 Glossary"
20556	"Mine Index Mine Type"	503	"C"	"Influence - actuated the effect of a target on some physical condition in the vicinity of the mine, or on radiations emanating from the mine - ATP-6(C) VOL  Glossary"
20556	"Mine Index Mine Type"	504	"D"	"Acoustic - responds to the acoustic field of a ship or sweep - ATP-6(C) VOL 1 Glossary"
20556	"Mine Index Mine Type"	505	"E"	"Acoustic Audio Frequency - responds to the acoustic field of a ship or sweep between 30 Hz and 1500 Hz - ATP-6(C) VOL 1 Glossary"
20556	"Mine Index Mine Type"	506	"F"	"Acoustic Low Frequency - responds to the low frequency (as defined by NSA) acoustic field of a ship or sweep - AML"
20556	"Mine Index Mine Type"	507	"G"	"Acoustic High Frequency - responds to the high frequency (as defined by NSA) acoustic field of a ship or sweep - AML"
20556	"Mine Index Mine Type"	508	"H"	"Passive - does not emit a signal to detect the presence of a target - ATP-6(C) VOL 1 Glossary"
20556	"Mine Index Mine Type"	509	"I"	"Pressure - responds to the hydrodynamic pressure field of a target - ATP-6(C) VOL 1 Glossary"
20556	"Mine Index Mine Type"	510	"J"	"Magnetic - responds to the magnetic field of a ship, submarine, or sweep - ATP-6(C) VOL 1 Glossary"
20556	"Mine Index Mine Type"	511	"K"	"Magnetic H (Horizontal Component) - responds to horizontal component of the magnetic field of a ship, submarine, or sweep- AML"
20556	"Mine Index Mine Type"	512	"L"	"Magnetic V (Vertical Component) - responds to the vertical component of the magnetic field of a ship, submarine, or sweep - AML"
20556	"Mine Index Mine Type"	513	"M"	"Magnetic T (Total Component) - responds to the total magnetic field of a ship, submarine, or sweep - AML"
20556	"Mine Index Mine Type"	514	"N"	"Sensitive for normal target - sensitive to the normal run of shipping - AML"
20556	"Mine Index Mine Type"	515	"O"	
20556	"Mine Index Mine Type"	516	"P"	"Very sensitive (anti sweeper) - requires a relatively small magnitude of influence (as from a slow, small, quiet and degaussed vessel) to actuate - ATP-6(C) VOL 1 Glossary. An Anti-Mine Sweeper Mine is a mine which is laid or whose mechanism is specifically designed or adjusted with the object of sinking or damaging Mine Sweepers - ATP-6(C) VOL 1 Glossary"
20556	"Mine Index Mine Type"	517	"Q"	"Coarse (anti sweep) - requires a relatively large magnitude of influence (as from a fast, large, noisy vessel, with strong magnetic signature) to actuate - AML. More difficult for Mine Hunters to safely actuate with sweeping gear designed to influence mines - AML"
20556	"Mine Index Mine Type"	518	"R"	"Multi-look mines - requires to look at a target more than once to calculate its firing or navigation solution - AML. A look is a period during which a mine circuit is receptive of an influence - ATP-6(C) VOL 1 Glossary"
20556	"Mine Index Mine Type"	519	"S"	"Sequence - sequence of triggers - AML. Requires actuation by a predetermined sequence of influences of predetermined magnitudes - ATP-6(C) VOL 1 Glossary"
20556	"Mine Index Mine Type"	520	"T"	"Combination (overlap) - combination of triggers - AML. Requires actuation by two or more influences, either simultaneously or at a predetermined interval, before the circuit can function. Also called a 'Combined Circuit' - ATP-6(C) VOL 1 Glossary"
20556	"Mine Index Mine Type"	521	"U"	"Fitted with ship Counter - will trigger actuation at a specific ship count - AML. Prevents the mine from detonating until a preset number of actuations has taken place (a ship count of ONE means that the mine will fire at the next actuation) - ATP-6(C) VOL 1 Glossary"
20556	"Mine Index Mine Type"	522	"V"	"Fitted with delayed arming or rising mechanism - a rising mechanism releases a buoyant mine from a sinker by target influence or by a timing device - ATP-6(C) VOL 1 Glossary"
20556	"Mine Index Mine Type"	523	"W"	"Active - actuated by the reflection from a target of a signal emitted by the mine - ATP-6(C) VOL 1 Glossary"
20556	"Mine Index Mine Type"	524	"X"	"No information on firing system"
20556	"Mine Index Mine Type"	525	"Y"	
20556	"Mine Index Mine Type"	526	"Z"	"Minehunting sonar decoy - an object designed to have the sonar signature attributes of a mine - AML"
20558	"Minehunting Classification"	501	"A"	"Smooth - Very few craters, gullies, ridges or seaweed patches (5% of the area or less), sand ripples 150mm high or less. (AML)"
20558	"Minehunting Classification"	502	"B"	"Moderate - Large numbers of craters, gullies,  ridges or seaweed patches (5 to 15% of the area), sand ripples 150 to 300 mm high. (AML)"
20558	"Minehunting Classification"	503	"C"	"Rough - Extensive areas (over 15% of the whole) of craters etc., or large sand ripples or closely spaced sandwaves. (AML)"
20558	"Minehunting Classification"	504	"D"	"Very Rough - very extensive areas (over 50% of the whole). (AML)"
20561	"Mission Classification"	501	"Nato Secret"	
20561	"Mission Classification"	502	"Nato Confidential"	
20561	"Mission Classification"	503	"Nato Restricted"	
20561	"Mission Classification"	504	"Unclassified"	
20566	"Nature of Geological Layer"	501	"Undifferentiated metamorphic rock"	"Rock formed by alteration of existing rocks by heat, pressure, or other processes in the earth's crust. (Chambers Concise Dictionary)"
20566	"Nature of Geological Layer"	502	"Undifferentiated igneous and volcanic rock"	"Rock formed by solidification of molten material or magma. (IHO Dictionary SP-32 5th Edition, 2391)"
20566	"Nature of Geological Layer"	503	"Granite"	"Light coloured, acidic igneous rock mineralogically composed primarily of quartz and potassium-sodium feldspars in which the mineral grains are visible to the naked eye (phaneritic texture) (IHO Dictionary SP-32 5th Edition, 2067)"
20566	"Nature of Geological Layer"	504	"Dolerite"	"A basic igneous rock occurring in minor intrusions such as sills and dykes.  Usually dark coloured and fine or medium textured.  (A Dictionary of Geography, 2nd Edition)"
20566	"Nature of Geological Layer"	505	"Basalt"	"Dark grey to black, dense to fine-grained, extrusive igneous rock. (Adapted from Webster's 3rd New International Dictionary)"
20566	"Nature of Geological Layer"	506	"Gneiss"	"A coarse-grained crystalline rock of foliated texture and of streaked, wavy or banded appearance.  Formed by the metamorphism of granite and other igneous rocks. (Adapted from A Dictionary of Geography, 2nd Edition)"
20566	"Nature of Geological Layer"	507	"Schist"	"A foliated metamorphic rock which can be split into thin flakes or flat lenticles.  Schists are usually named from the dominant mineral, eg. mica schist. (IHO Dictionary SP-32 5th Edition, 4541)"
20566	"Nature of Geological Layer"	508	"Marble"	"Limestone that has been crystallised in varying degrees by metamorphism.  It ranges from granular to compact in texture and can be black or white, tinted, veined, or mottled with various colours.  (Adapted from Webster's 3rd International Dictionary)"
20566	"Nature of Geological Layer"	509	"Quartzite"	"A compact granular rock composed of quartz.  It is a metamorphosed sandstone in which the siliceous element is often so blended with the quartz grains so as to give the rock a nearly homogenous texture. (Adapted from Webster's 3rd International Dictionary)"
20566	"Nature of Geological Layer"	510	"Slate"	"A dense fine-grained rock produced by the compression of clays, shales and various other rocks that develops a characteristic cleavage which may be at any angle with the original bedding plane. (Adapted from Webster's 3rd International Dictionary)"
20566	"Nature of Geological Layer"	511	"Breccia"	"A rock consisting of sharp fragments embedded in a fine-grained matrix. (Adapted from Webster's 3rd International Dictionary)"
20566	"Nature of Geological Layer"	512	"Conglomerate"	"Sedimentary rock composed of rounded fragments varying from small pebbles to larger boulders in a cement of calcareous material, iron oxide, silica or hardened clay. (Adapted from Webster's 3rd International Dictionary)"
20566	"Nature of Geological Layer"	513	"Coral"	"Hard calcareous skeletons of many tribes of marine polyps. (IHO Dictionary SP-32 5th Edition, 4541)"
20566	"Nature of Geological Layer"	514	"Clays"	"Mineralogically, a hydrous aluminium silicate material with plastic properties and a crystal structure. (IHO Dictionary, S-32, 5th Edition 817)"
20566	"Nature of Geological Layer"	515	"Shale"	"Clay rock that splits readily into thin layers along the bedding planes. (Chambers Concise Dictionary)"
20566	"Nature of Geological Layer"	516	"Siltstone and Mudstone"	"Types of rock formed of compacted and hardened silt and mud. (AML)"
20566	"Nature of Geological Layer"	517	"Sandstone"	"A type of rock formed of compacted and hardened sand. (Chambers Concise Dictionary)"
20566	"Nature of Geological Layer"	518	"Limestone"	"A rock that consists chiefly of calcium carbonate. (IHO Dictionary, S-32, 5th Edition 2833)"
20566	"Nature of Geological Layer"	519	"Chalk"	"A white soft rock, composed of calcium carbonate. (Chambers Concise Dictionary)"
20566	"Nature of Geological Layer"	520	"Evaporite"	"A natural salt or mineral deposit formed by evaporation of water."
20566	"Nature of Geological Layer"	521	"Mud"	"Pelagic or terrigenous detrital material consisting mostly of silt and clay-sized particles (less than 0.06 mm) but often containing varying amounts of sand and/or organic materials.  It is a general term applied to any sticky fine-grained sediment whose exact size classification has not been determined. (IHO Dictionary, S-32, 5th Edition 3336)"
20566	"Nature of Geological Layer"	522	"Silt"	"An unconsolidated sediment whose particles range in size from 0.0039 to0.0625 mm in diameter.(IHO Dictionary SP-32 5th Edition, 4746)"
20566	"Nature of Geological Layer"	523	"Sand"	"Loose material consisting of small but easily distinguishable, separate grains, between 0.0625 and 2.000 mm in diameter. (IHO Dictionary, S-32, 5th Edition 4497)"
20566	"Nature of Geological Layer"	524	"Stone"	"a general term for rock fragments ranging in size from pebbles and gravel to boulders or a large rock mass.  (IHO Dictionary, S-32, 5th Edition 5059)"
20566	"Nature of Geological Layer"	525	"Gravel"	"Loose detrital material ranging in size from 2 to 256 mm. (AML)"
20566	"Nature of Geological Layer"	526	"Pebbles"	"A small stone worn smooth and round by the action of water, sand, ice, etc. ranging in diameter between 4 and 64 mm. (IHO Dictionary, S-32, 5th Edition, 3721)"
20566	"Nature of Geological Layer"	527	"Cobbles"	"A naturally rounded stone larger than 64 mm in diameter. (Adapted from IHO Dictionary, S-32, 5th Edition, 863)"
20566	"Nature of Geological Layer"	528	"Rock"	"any formation of natural origin that constitutes an integral part of the lithosphere. The natural occurring material that forms firm, hard and solid masses. (adapted from IHO Dictionary, S-32, 5th Edition 4415)"
20566	"Nature of Geological Layer"	529	"Lava"	"the fluid or semi-fluid matter flowing from a volcano. The substance that  results from the cooling of the molten rock. Part of the ocean bed is composed of lava.  (adapted from IHO Dictionary, S-32, 5th Edition 2680)"
20566	"Nature of Geological Layer"	530	"Shells"	"exoskeletons of various water dwelling animals.  (adapted from IHO Dictionary, S-32, 5th Edition 4680)"
20566	"Nature of Geological Layer"	531	"Boulder"	"a rounded rock with diameter of 256 mm or larger. (adapted from IHO Dictionary, S-32, 5th Edition 527)"
20566	"Nature of Geological Layer"	532	"Sandy mud (Folk)"	
20566	"Nature of Geological Layer"	533	"Slightly gravelly mud (Folk)"	
20566	"Nature of Geological Layer"	534	"Slightly gravelly sandy mud (Folk)"	
20566	"Nature of Geological Layer"	535	"Gravelly mud (Folk)"	
20566	"Nature of Geological Layer"	536	"Muddy Sand (Folk)"	
20566	"Nature of Geological Layer"	537	"Slightly gravelly sand (Folk)"	
20566	"Nature of Geological Layer"	538	"Slightly gravelly muddy sand (Folk)"	
20566	"Nature of Geological Layer"	539	"Gravelly muddy sand (Folk)"	
20566	"Nature of Geological Layer"	540	"Gravelly sand (Folk)"	
20566	"Nature of Geological Layer"	541	"Muddy Gravel (Folk)"	
20566	"Nature of Geological Layer"	542	"Muddy sandy gravel (Folk)"	
20566	"Nature of Geological Layer"	543	"Sandy Gravel (Folk)"	
20566	"Nature of Geological Layer"	544	"Crystalline Rock"	"An inexact but convenient term designating an igneus or metamorphic rock as opposed to a sedimentary rock. (Glossary of Geology, third edition)"
20566	"Nature of Geological Layer"	545	"Sedimentary Rock"	"A rock resulting from the consolidation of loose sediment that has accumulated in layers. (Glossary of Geology, third edition)"
20566	"Nature of Geological Layer"	546	"Till"	"Dominantly unsorted and unstratified drift, generally unconsolidated, deposited by and underneath a glacier without subsequent reworking by meltwater and consisting of a heterogeneous mixture of clay, silt, sand, gravel and boulders ranging widely in size and shape. (Glossary of Geology, third edition)"
20566	"Nature of Geological Layer"	547	"Glaciofluvial Drift"	"A general term for for drift transported and deposited by running water emanating from a glacier. (Glossary of Geology, third edition)"
20568	"NOMBO Density"	501	"0"	"No data available (AML)"
20568	"NOMBO Density"	502	"1"	"Light - 1-4 NOMBOS/sq mile. (AML)"
20568	"NOMBO Density"	503	"2"	"Medium - 5-8 NOMBOS/sq mile. (AML)"
20568	"NOMBO Density"	504	"3"	"Heavy - 9-14 NOMBOS/sq mile. (AML)"
20568	"NOMBO Density"	505	"4"	"15 NOMBOS/sq mile and more. (AML)"
20573	"Origin of Data"	501	"Derived"	
20573	"Origin of Data"	502	"Measured"	
20573	"Origin of Data"	503	"Statistical"	
20573	"Origin of Data"	504	"Raw"	
20573	"Origin of Data"	505	"Foundation"	
20579	"Reverberation"	501	"A"	"Low - Signal to Reverberation Ratio (SRR) more than 15dB. (AML)"
20579	"Reverberation"	502	"B"	"Medium - SRR Between 8 and 15dB. (AML)"
20579	"Reverberation"	503	"C"	"High - SRR Less than 8dB. (AML)"
20584	"Sonar Frequency"	501	"VLF"	"Very low frequency"
20584	"Sonar Frequency"	502	"LF"	"Low frequency"
20584	"Sonar Frequency"	503	"HF"	"High frequency"
20584	"Sonar Frequency"	504	"VHF"	"Very high frequency"
20586	"Sonar Reflectivity"	501	"H"	"A high level of reflectivity is returned by the object. (AML)"
20586	"Sonar Reflectivity"	502	"M"	"A medium level of reflectivity is returned by the object. (AML)"
20586	"Sonar Reflectivity"	503	"L"	"A low level of reflectivity is returned by the object. (AML)"
20587	"Sonar Signal Strength"	501	"nil"	"the object returns no sonar signal. (AML)"
20587	"Sonar Signal Strength"	502	"poor"	"the object returns a poor sonar signal. (AML)"
20587	"Sonar Signal Strength"	503	"moderate"	"the object returns a moderate sonar signal. (AML)"
20587	"Sonar Signal Strength"	504	"strong"	"the object returns a strong sonar signal. (AML)"
20589	"Sounding Datum"	501	"Mean Low Water Springs"	"(MLWS) - the average height of the low waters of spring tides. Also called spring low water. (IHO Dictionary, S-32, 5th Edition, 3150)"
20589	"Sounding Datum"	502	"Mean lower low water springs"	"(MLLWS) - the average height of lower low water springs at a place. (IHO Dictionary, S-32, 5th Edition, 3146)"
20589	"Sounding Datum"	503	"Mean Sea Level"	"(MSL) - the average height of the surface of the sea at a tide station for all stages of the tide over a 19-year period, usually determined from hourly height readings measured from a fixed predetermined reference level. (IHO Dictionary, S-32, 5th Edition, 3156)"
20589	"Sounding Datum"	504	"Lowest Low Water"	"an arbitrary level conforming to the lowest tide observed at a place, or some what lower.(S-57 Annex A, Appendix A, IHO Object Catalogue)"
20589	"Sounding Datum"	505	"Mean Low Water"	"(MLW) - the average height of all low waters at a place over a 19-year period. (IHO Dictionary, S-32, 5th Edition, 3147)"
20589	"Sounding Datum"	506	"Lowest Low water Springs"	"an arbitrary level conforming to the lowest water level observed at a place at spring tides during a period of time shorter than 19 years. (Hydrographic Service, Royal Australian Navy)"
20589	"Sounding Datum"	507	"Approximate mean low water springs"	"an arbitrary level, usually within +/- 0.3m from that of mean low water springs (MLWS). (Hydrographic Service, Royal Australian Navy)"
20589	"Sounding Datum"	508	"Indian Spring Low Water"	"(ISLW) - an arbitrary tidal datum approximating the level of the mean of the lower low water at spring tides.  Also called Indian Tidal Plane. (IHO Dictionary, S-32, 5th Edition, 2427). Also called Indian tide plane. (Hydrographic Service, Royal Australian Navy)."
20589	"Sounding Datum"	509	"Low water springs"	"an arbitrary level, approximating that of mean low water springs (MLWS). (Hydrographic Service, Royal Australian Navy)"
20589	"Sounding Datum"	510	"Approximate lowest astronomical tide"	"an arbitrary level, usually within +/- 0.3m from that of lowest astronomical tide (LAT). (Hydrographic Service, Royal Australian Navy)"
20589	"Sounding Datum"	511	"Nearly lowest low water"	"an arbitrary level approximating the lowest water level observed at a place, usually equivalent to the Indian spring low water (ISLW). (Hydrographic Service, Royal Australian Navy)"
20589	"Sounding Datum"	512	"Mean lower low water(MLLW)"	"- the average height of the lower low waters at a place over a 19-year period. (IHO Dictionary, S-32, 5th Edition, 3145)"
20589	"Sounding Datum"	513	"Low water"	"an approximation of mean low water adopted as the reference level for a limited area, irrespective of better determinations at a later date.  Used mostly in harbour and river engineering.(S-57 Annex A, Appendix A, IHO Object Catalogue)"
20589	"Sounding Datum"	514	"Approximate mean low water"	"an arbitrary level, usually within +/- 0.3m from that of mean low water (MLW). (Hydrographic Service, Royal Australian Navy)"
20589	"Sounding Datum"	515	"Approximate mean lower low water"	"an arbitrary level, usually within +/- 0.3m from that of mean lower low water (MLLW). (Hydrographic Service, Royal Australian Navy)"
20589	"Sounding Datum"	516	"Mean High Water"	"(MHW) - the average height of all high waters at a place over a 19-year period. (IHO Dictionary, S-32, 5th Edition, 3141)"
20589	"Sounding Datum"	517	"Mean High Water Springs"	"(MHWS) - the average height of the high waters of spring tides.  Also called spring high water. (IHO Dictionary, S-32, 5th Edition, 3144)"
20589	"Sounding Datum"	518	"High Water"	"the highest level reached at a place by the water surface in one tidal cycle.  Also called high tide. (IHO Dictionary, S-32, 5th Edition, 2251)"
20589	"Sounding Datum"	519	"Approximate Mean Sea Level"	"An arbitrary level, usually within +/- 0.3m from that of Mean Sea Level (MSL). (Hydrographic Service, Royal Australian Navy)"
20589	"Sounding Datum"	520	"High Water Springs"	"an arbitrary level, approximating that of mean high water springs (MHWS). (Hydrographic Service, Royal Australian Navy)"
20589	"Sounding Datum"	521	"Mean higher high water"	"(MHHW) - the average height of higher high waters at a place over a 19-year period. (IHO Dictionary, S-32, 5th Edition, 3140)"
20589	"Sounding Datum"	522	"Equinoctial spring low water"	"the level of low water springs near the time of an equinox.(S-57 Annex A, Appendix A, IHO Object Catalogue)"
20589	"Sounding Datum"	523	"Lowest Astronomical Tide"	"(LAT) - the lowest tide level which can be predicted to occur under average meteorological conditions and under any combination of astronomical conditions. (IHO Dictionary, S-32, 5th Edition, 2936)"
20589	"Sounding Datum"	524	"Local Datum"	"an arbitrary datum defined by a local harbour authority, from which levels and tidal heights are measured by this authority.(S-57 Annex A, Appendix A, IHO Object Catalogue)"
20589	"Sounding Datum"	525	"International Great Lakes Datum 1985 (IGLD 1985)"	"- a vertical reference system with its zero based on the mean water level at Rimouski/Pointe-au-Pere, Quebec, over the period 1970 to 1988.(S-57 Annex A, Appendix A, IHO Object Catalogue)"
20589	"Sounding Datum"	526	"Mean Water Level"	"the average of all hourly water levels over the available period of record.(S-57 Annex A, Appendix A, IHO Object Catalogue)"
20589	"Sounding Datum"	527	"Lower low water large tide"	"(LLWLT) - the average of the lowest low waters, one from each of 19 years of observations.(S-57 Annex A, Appendix A, IHO Object Catalogue)"
20589	"Sounding Datum"	528	"Higher high water large tide"	"(HHWLT) - the average of the highest high waters, one from each of 19 years of observations.(S-57 Annex A, Appendix A, IHO Object Catalogue)"
20589	"Sounding Datum"	529	"Nearly highest high water"	"an arbitrary level approximating the highest water level observed at a place, usually equivalent to the high water springs.(S-57 Annex A, Appendix A, IHO Object Catalogue)"
20589	"Sounding Datum"	530	"Highest Astronomical Tide"	"(HAT) - the highest level which can be predicted to occur under average meteorological conditions and under any combination of astronomical conditions. (Adapted from Admiralty Tide Tables.)"
20589	"Sounding Datum"	531	"Mean Tide Level"	"(MTL) - the level mid-way between one or more successive high and low waters. It may be computed by averaging the four tidal levels (MHWS, MHWN, MLWN and MLWS  or  MHHW, MLHW, MHLW and MLLW) for the place concerned. (UKHO Tidal Branch.)"
20594	"Strength of Magnetic Anomaly"	501	"nil"	"the object generates no magnetic anomaly. (AML)"
20594	"Strength of Magnetic Anomaly"	502	"slight"	"the object generates a slight magnetic anomaly. (AML)"
20594	"Strength of Magnetic Anomaly"	503	"moderate"	"the object generates a moderate magnetic anomaly. (AML)"
20594	"Strength of Magnetic Anomaly"	504	"strong"	"the object generates a strong magnetic anomaly. (AML)"
20595	"Suitability for ACV Use"	501	"Yes"	"There are no obstructions with height greater than 1.7m and gradient is acceptable. (AML)"
20595	"Suitability for ACV Use"	502	"No"	"Not suitable for ACV use. (AML)"
20602	"Time of Year"	501	"All year round"	"The activity takes place at any time during the year. (AML)"
20602	"Time of Year"	502	"January"	
20602	"Time of Year"	503	"February"	
20602	"Time of Year"	504	"March"	
20602	"Time of Year"	505	"April"	
20602	"Time of Year"	506	"May"	
20602	"Time of Year"	507	"June"	
20602	"Time of Year"	508	"July"	
20602	"Time of Year"	509	"August"	
20602	"Time of Year"	510	"September"	
20602	"Time of Year"	511	"October"	
20602	"Time of Year"	512	"November"	
20602	"Time of Year"	513	"December"	
20605	"Type of military activity"	501	"Anti Aircraft (gound to air)"	
20605	"Type of military activity"	502	"High and Low angle gunnery (ground to ground)"	
20605	"Type of military activity"	503	"Air to Air Firing"	
20605	"Type of military activity"	504	"Air Combat Training"	
20605	"Type of military activity"	505	"Air Dropped Torpedo"	
20605	"Type of military activity"	506	"Aircraft General"	
20605	"Type of military activity"	507	"Air to Surface Firing"	
20605	"Type of military activity"	508	"Anti Submarine Warfare Exercises"	
20605	"Type of military activity"	509	"Acoustic Trials"	
20605	"Type of military activity"	510	"Air Tactical Training"	
20605	"Type of military activity"	511	"Bombing"	
20605	"Type of military activity"	512	"Depth Charge dropping/firing, (including rocket/mortar fired DC)"	
20605	"Type of military activity"	513	"Degaussing"	
20605	"Type of military activity"	514	"Demolition of unexploded ordnance"	
20605	"Type of military activity"	515	"Explosives Trials"	
20605	"Type of military activity"	516	"Firing"	
20605	"Type of military activity"	517	"Flares"	
20605	"Type of military activity"	518	"Glow Worm"	
20605	"Type of military activity"	519	"General Practice"	
20605	"Type of military activity"	520	"Guided weapons (air flight)"	
20605	"Type of military activity"	521	"Helicopter exercises"	
20605	"Type of military activity"	522	"High Energy manoeuvres"	
20605	"Type of military activity"	523	"HM Ships (non firing exercises, practices and trials)"	
20605	"Type of military activity"	524	"Live ASW firing"	
20605	"Type of military activity"	525	"Mine Counter Measures"	
20605	"Type of military activity"	526	"Mine disposal"	
20605	"Type of military activity"	527	"Missile Firing"	
20605	"Type of military activity"	528	"Mortar Firing"	
20605	"Type of military activity"	529	"Naval Gunfire Support"	
20605	"Type of military activity"	530	"Noise Ranging"	
20605	"Type of military activity"	531	"Parachute Dropping"	
20605	"Type of military activity"	532	"Pilotless target aircraft"	
20605	"Type of military activity"	533	"Radar Training Buoy"	
20605	"Type of military activity"	534	"Submarine Exercises"	
20605	"Type of military activity"	535	"Smoke"	
20605	"Type of military activity"	536	"Sonarbuoy dropping"	
20605	"Type of military activity"	537	"Starshell"	
20605	"Type of military activity"	538	"Surface Target Towing"	
20605	"Type of military activity"	539	"Surface to Surface Firings"	
20605	"Type of military activity"	540	"Submarine general (non firing exercises, practices, trials)"	
20605	"Type of military activity"	541	"Surface explosions"	
20605	"Type of military activity"	542	"Torpedo firing area"	
20605	"Type of military activity"	543	"Towed array"	
20605	"Type of military activity"	544	"Aerial towed target or target towing aircraft"	
20605	"Type of military activity"	545	"Weapon training"	
20605	"Type of military activity"	546	"Amphibious"	
20605	"Type of military activity"	547	"Diving"	
20606	"Type of Tonnage"	501	"builders' measurement"	"figure supplied by the builders of the vessel. (AML)"
20606	"Type of Tonnage"	502	"displacement"	"figure derived from the volume or weight of water displaced by a ship of equal weight. (Webster's 3rd New International Dictionary)."
20606	"Type of Tonnage"	503	"gross"	"tonnage of the vessel including cargo. (AML)"
20606	"Type of Tonnage"	504	"net"	"tonnage of the vessel excluding cargo. (AML)"
20607	"Type of Wreck"	501	"steam ship"	"a vessel driven by water in the form of gas or vapour. (Adapted from Chambers Concise Dictionary)"
20607	"Type of Wreck"	502	"motor vessel"	"a craft or structure for transport by water, driven by an engine. (Adapted from Chambers Concise Dictionary)"
20607	"Type of Wreck"	503	"twin motor vessel"	"a craft or structure for transport by water, driven by two engines. (Adapted from Chambers Concise Dictionary)"
20607	"Type of Wreck"	504	"diesel electric vessel"	"a vessel driven by the electric current produced by a diesel-engined generator. (Adapted from Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	505	"turbo electric vessel"	"a vessel using a form of electric drive in which turbine-driven generators supply electric power to motors coupled to the propeller. (Adapted from Chambers Concise Dictionary)"
20607	"Type of Wreck"	506	"gas turbine vessel"	"a vessel driven by a rotary motor in which a wheel or drum with curved vanes is driven by expanding hot air admitted to it and allowed to escape. (Adapted from Chambers Concise Dictionary)"
20607	"Type of Wreck"	507	"merchant vessel"	"vessel operated by a merchant marine organisation, engaged in the transport of goods for payment. (AML)"
20607	"Type of Wreck"	508	"fishing vessel"	"a vessel engaged in harvesting fish or other products from the sea for commercial gain. (Partly adapted from Webster's 3rd New International Dictionary)"
20607	"Type of Wreck"	509	"military vessel"	"a vessel used by a countries armed forces, sometimes engaged in the pursuit of warfare. (AML)"
20607	"Type of Wreck"	510	"coaster"	"a ship that travels along the coast from port to port. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	511	"inshore vessel"	"a vessel that operates close to the shore. (Adapted from Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	512	"sailing vessel"	"a vessel driven by sails, being pieces of material (originally canvas, now usually nylon etc.) extended on rigging to catch the wind. (Adapted from Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	513	"tanker"	"a vessel for carrying liquids in bulk, especially mineral oils. (Adapted from Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	514	"carrier"	"in general, a vessel engaged in the transport of goods or passengers for payment. Specifically, a boat that takes the catch from a fishing fleet to market. (Adapted from Webster's 3rd New International Dictionary)"
20607	"Type of Wreck"	515	"bulk carrier"	"a vessel designed to carry (large) quantities of cargo, such as grain, that is not in the form of separate packages. (Adapted from Chambers Concise Dictionary)"
20607	"Type of Wreck"	516	"container ship"	"a ship designed to carry goods stored in containers. (Adapted from Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	517	"freighter"	"a vessel carrying cargo. (Adapted from Chambers Concise Dictionary)"
20607	"Type of Wreck"	518	"liberty ship"	"a prefabricated US-built freighter of the Second World War. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	519	"East Indiaman"	"a large ship engaged in trade with the East Indies. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	520	"smack"	"a single-masted sailing boat for coasting or fishing. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	521	"drifter"	"a boat used for drift-net fishing. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	522	"trawler"	"a vessel that fishes by dragging an open-mouthed bag-net along the sea-bed. (Adapted from Chambers Concise Dictionary)"
20607	"Type of Wreck"	523	"stern trawler"	"a fishing vessel that drags its trawl from the rear of the vessel. (AML)"
20607	"Type of Wreck"	524	"beam trawler"	"a fishing vessel equipped with a trawl net with its mouth held apart by a beam. (Adapted from Webster's 3rd New International Dictionary)"
20607	"Type of Wreck"	525	"factory ship"	"a fishing vessel with facilities for immediate processing of the catch. (Adapted from Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	526	"tug"	"a small powerful boat for towing larger boats and ships. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	527	"ocean tug"	"a small powerful boat for towing larger boats and ships that can operate in ocean conditions. (Adapted from Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	528	"supply vessel"	"a vessel carrying provisions and/or equipment. (Adapted from Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	529	"lighter"	"a boat, usually flat-bottomed, for transferring goods from a ship to a wharf or another ship. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	530	"tender"	"a vessel attending a larger one to supply stores, convey passengers or orders, etc. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	531	"barge"	"a usually flat bottomed boat, used principally in harbours and inland waterways though is often seagoing, for the transport of goods or sometimes passengers and usually propelled by towing. (Webster's 3rd New International Dictionary)"
